Cluster ID,Concept ID,Term
msk_cod,249006004,Divergent pelvic side walls
msk_cod,312225001,Musculoskeletal and connective tissue disorder (disorder)
msk_cod,737215002,Congenital hypoplasia of odontoid process of axis
msk_cod,428144009,Traumatic arthropathy of the spine (disorder)
msk_cod,64691005,Pedicle of fourth lumbar vertebra
msk_cod,733404005,Multiple fractures of scapula (disorder)
msk_cod,58193001,Spastic diplegic cerebral palsy
msk_cod,94073009,Malignant neoplasm of sternum
msk_cod,735870007,Open bite of foot (disorder)
msk_cod,735900007,Multiple injuries of ankle (disorder)
msk_cod,1252734000,Nodule of skin of thumb
msk_cod,279071000,Urethral meatal pain
msk_cod,720501007,Arachnodactyly with abnormal ossification and intellectual disability syndrome (disorder)
msk_cod,15969009,Desmiognathus
msk_cod,838323002,Autoimmune opsoclonus myoclonus
msk_cod,11864681000119100,Crush injury of left lower leg (disorder)
msk_cod,203179003,Acute hematogenous osteomyelitis
msk_cod,212011007,Corrosion of second degree of ankle and foot
msk_cod,12240491000119107,Cramp of muscle of right lower limb
msk_cod,9105005,Muscle AMP deaminase deficiency
msk_cod,363438000,CA - Cancer of spine
msk_cod,52508001,Carbuncle of toe (disorder)
msk_cod,781442008,Strain of extensor digitorum tendon
msk_cod,11779161000119108,Traumatic rupture of right glenoid labrum (disorder)
msk_cod,735816005,Puncture wound of hand without foreign body (disorder)
msk_cod,763320005,Craniofaciofrontodigital syndrome (disorder)
msk_cod,247484002,Nails grow quickly
msk_cod,16051551000119103,Arthropathy of left knee due to Behçet syndrome
msk_cod,299376007,Tenderness in popliteal fossa
msk_cod,239078004,Papuloverrucous palmoplantar keratoderma of Jakac-Wolf
msk_cod,728462003,Entire lumbosacral ligamentum flavum (body structure)
msk_cod,254114000,Singleton-Merten syndrome
msk_cod,717823001,"Chondrodysplasia, dentinogenesis imperfecta, joint laxity syndrome (disorder)"
msk_cod,246775009,Horizontal spasm of gaze
msk_cod,250040002,Choreic gait
msk_cod,445471005,Edema of extremity with extension to trunk (finding)
msk_cod,11829591000119109,Crush injury of left thumb (disorder)
msk_cod,723273009,Structure of medial collateral ligament of right knee joint (body structure)
msk_cod,730986002,Entire C7 vertebral foramen (body structure)
msk_cod,282449009,Injury of nasal bones
msk_cod,448378004,Sarcoma of bone of foot (disorder)
msk_cod,11830061000119100,Right knee hematoma
msk_cod,721426007,Fracture of twelfth thoracic vertebra (disorder)
msk_cod,298697006,Femoral nerve stretch test negative
msk_cod,109418001,Sagittal craniosynostosis
msk_cod,208306001,"Open fracture olecranon, intra-articular"
msk_cod,704287008,Secondary osteoporotic fracture of hip
msk_cod,208831006,Open traumatic dislocation lunate (volar)
msk_cod,789005009,Paralysis of uvula after diphtheria (disorder)
msk_cod,97001000119106,Localised chest pain
msk_cod,278997003,Bone tenderness
msk_cod,240124007,Intermuscular haematoma
msk_cod,63864004,Tongue protrusion disorder of twelfth cranial nerve
msk_cod,254078005,Spondylometaphyseal dysplasia - Sutcliffe type
msk_cod,157176002,Fracture of bone of face
msk_cod,15673521000119101,Rheumatoid nodule of subcutaneous tissue of bilateral hands (disorder)
msk_cod,763718009,Finnish upper limb onset distal myopathy
msk_cod,240206002,Synovial thickening
msk_cod,447146004,Verruca vulgaris of skin of lower extremity (disorder)
msk_cod,302311000119107,Diffuse idiopathic skeletal hyperostosis of cervical spine
msk_cod,298222004,Active range of joint movement reduced
msk_cod,735606004,Degeneration of thoracic intervertebral disc without prolapse (disorder)
msk_cod,704188007,Open fracture of distal phalanx of middle finger (disorder)
msk_cod,93627003,Lack of ossification of carpal bone
msk_cod,208149008,"Closed fracture acetabulum, posterior column"
msk_cod,125598003,Wrist injury
msk_cod,1079211000119103,Benign neoplasm of bone of left upper limb (disorder)
msk_cod,299249009,No passive range of hip flexion
msk_cod,93117008,Lack of ossification of rib
msk_cod,306571000119106,Chronic tophaceous gout caused by drug (disorder)
msk_cod,773304004,Spondylometaphyseal dysplasia Golden type (disorder)
msk_cod,719973009,Haim Munk syndrome (disorder)
msk_cod,202593008,Synovial osteochondromatosis of lesser metatarsophalangeal joint
msk_cod,33274003,Structure of body of twelfth thoracic vertebra
msk_cod,12235861000119107,Congenital pes cavus of left foot (disorder)
msk_cod,732932004,Autosomal recessive spastic paraplegia type 18 (disorder)
msk_cod,299409003,Pivot shift test - instability
msk_cod,263227004,Midcervical fracture of neck of femur
msk_cod,83450003,Acquired ape hand
msk_cod,86319008,Strain of subscapularis muscle
msk_cod,10953881000119109,Open wound of left hand due to cat bite (disorder)
msk_cod,60342002,Movement disorder
msk_cod,724608000,Rupture of bursa (disorder)
msk_cod,300571000119109,Disorder of tendon of left thigh (disorder)
msk_cod,238509006,Pustular chilblain
msk_cod,1259543006,Primary carcinoma of ribs and/or sternum and/or clavicle (disorder)
msk_cod,41821000119108,Strain of intercostal muscle (disorder)
msk_cod,1088841000119103,Chondritis of left external ear
msk_cod,29581008,Longitudinal deficiency of tarsal bone
msk_cod,313831000119100,Atrophy of muscle of left thigh
msk_cod,11777921000119105,Traumatic rupture of tendon of right biceps brachii
msk_cod,209122003,Closed traumatic dislocation of costochondral joint
msk_cod,10641151000119106,Chronic ulcer of left lower leg
msk_cod,1217070004,Renal osteodystrophy due to hyperparathyroidism (disorder)
msk_cod,285618001,UKP - Metastasis to bone of unknown primary
msk_cod,292441000119109,Inflammation of peripheral nerve of right foot (disorder)
msk_cod,1003337005,Bilateral split foot
msk_cod,219152002,Self inflicted lacerations to wrist (disorder)
msk_cod,792855003,Ulcer of calf due to atherosclerosis of artery of lower limb
msk_cod,298493002,Kyphosis deformity of thoracic spine (disorder)
msk_cod,52460007,Structure of interspinous ligament
msk_cod,212275000,"Closed injury, musculocutaneous nerve"
msk_cod,890356003,Postaxial polydactyly type A of bilateral little fingers
msk_cod,211200009,"Abrasion of upper arm, infected"
msk_cod,208485001,"Open fracture finger middle phalanx, shaft"
msk_cod,447687004,Benign neoplasm of soft tissue of hand (disorder)
msk_cod,298382003,Scoliosis deformity of spine (disorder)
msk_cod,716107009,Early onset parkinsonism and intellectual disability syndrome (disorder)
msk_cod,236058006,Central tendon hernia
msk_cod,16076011000119100,Tophus of bilateral feet co-occurrent and due to gout
msk_cod,291781000119103,Complex regional pain syndrome type II of left lower limb (disorder)
msk_cod,298494008,Scoliosis of thoracic spine (disorder)
msk_cod,1091661000119108,Cholesteatoma of right mastoid (disorder)
msk_cod,128494003,Rupture of skeletal muscle
msk_cod,18644006,Increased gastric tonus
msk_cod,10863981000119100,Gunshot wound of left foot (disorder)
msk_cod,53208009,Peroneal tendonitis
msk_cod,431049001,Decreased range of cervical spine extension (finding)
msk_cod,40507009,Musculoskeletal hypermobility
msk_cod,41764006,Monoplegia of upper limb
msk_cod,41191003,Open fracture of head of femur
msk_cod,726199004,Injury of intrinsic muscle of finger (disorder)
msk_cod,127175000,Inferior gluteal lymphadenopathy
msk_cod,211947008,Corrosion of first degree of wrist and hand
msk_cod,212303005,"Open injury, posterior interosseous nerve"
msk_cod,16025831000119106,Acute aneurysm of right popliteal vein
msk_cod,298888009,Decreased passive range of elbow flexion
msk_cod,708674003,Hemimaxillofacial dysplasia
msk_cod,1153332006,Polyarticular chronic lead-induced gout
msk_cod,726030000,Osteochondritis dissecans of metatarsal bone (disorder)
msk_cod,446198006,Strain of infraspinatus muscle (disorder)
msk_cod,93333002,Congenital malposition of lumbar vertebra
msk_cod,182087009,Entire medial articular facet of patella
msk_cod,1231668009,Injury of sphincter pupillae muscle following surgical procedure (disorder)
msk_cod,719299009,Pelviscapular dysplasia
msk_cod,81842007,Superior articular process of third lumbar vertebra
msk_cod,109514001,Congenital maxillary asymmetry
msk_cod,80381005,Adductor spastic dysphonia of dystonia
msk_cod,1217186009,Periostitis of ankle (disorder)
msk_cod,1597611000000109,Fredericson magnetic resonance imaging tibial bone stress injury classification grade 3 (finding)
msk_cod,449807005,Type 3a third degree laceration of perineum (disorder)
msk_cod,10601006,Leg pain
msk_cod,25581000119105,Ulcer of lower extremity due to postphlebitic syndrome
msk_cod,205428001,Cervical hemivertebra - unbalanced
msk_cod,445188009,Instability of hand joint (finding)
msk_cod,298696002,Femoral nerve stretch test positive
msk_cod,298293004,Named signs of skeletal muscle
msk_cod,1217624005,Congenital distortion of orbit (disorder)
msk_cod,11793461000119109,Blister of left foot with infection (disorder)
msk_cod,299570002,Varus deformity of toe
msk_cod,763792009,Leukonychia totalis (disorder)
msk_cod,11826271000119101,Traumatic rupture of tendon of adductor muscle of left hip (disorder)
msk_cod,783700001,"Syndactyly, polydactyly, ear lobe syndrome (disorder)"
msk_cod,15980751000119103,Bilateral temporomandibular joint arthritis
msk_cod,209653000,"Complete tear, chondrosternal ligament"
msk_cod,15718801000119104,Enthesopathy of right finger
msk_cod,281461003,Bending of intramedullary nail
msk_cod,205216006,Congenital fibular deficiency type I
msk_cod,366503007,Shoulder joint colour - finding
msk_cod,93438007,Dumbbell ossification of centrum of lumbar vertebra
msk_cod,609630008,Finding of axilla (finding)
msk_cod,208281007,"Open fracture of distal humerus, trochlea"
msk_cod,15711241000119106,Acute deep vein thrombosis of right lower limb following procedure (disorder)
msk_cod,64954002,Avulsion of inner symphyseal cartilage during delivery
msk_cod,202313006,Ankylosis of metacarpophalangeal joint
msk_cod,53116008,Coalescing osteitis of petrous bone (disorder)
msk_cod,1156185004,Right metatarsus primus varus
msk_cod,783764008,Autosomal recessive spastic paraplegia type 56 (disorder)
msk_cod,209371001,Closed fracture subluxation of subtalar joint
msk_cod,417242001,Rib somatic dysfunction (finding)
msk_cod,1234819007,Limb girdle muscular dystrophy due to protein O-mannose kinase deficiency
msk_cod,93011006,Congenital anomaly of nasal bone
msk_cod,15726441000119105,Ankylosis of joint of both feet
msk_cod,11862241000119102,Infected abrasion of right great toe
msk_cod,730910001,Entire T9/T10 intertransverse ligament (body structure)
msk_cod,262972007,Tendon strain
msk_cod,190644002,Senile osteomalacia
msk_cod,101391000119100,Benign chondroblastoma of bone (disorder)
msk_cod,15704121000119105,Contracture of muscle of bilateral ankle regions
msk_cod,54461005,Open wound of toe without complication (disorder)
msk_cod,733086003,Hall Berg Rudolph syndrome
msk_cod,726907009,Entire lamina of sixth lumbar vertebra (body structure)
msk_cod,283254007,Glass in thumb
msk_cod,1003577003,Agenesis of nasal bone (disorder)
msk_cod,92954007,Congenital abnormal shape of tibia
msk_cod,771272007,Congenital muscular dystrophy due to lamin A/C mutation
msk_cod,201497009,Post-dysenteric reactive arthropathy of the shoulder region
msk_cod,245926006,Thoracolumbar part of posterior longitudinal ligament
msk_cod,202374005,Effusion of distal radioulnar joint
msk_cod,724147004,8q13 microdeletion syndrome (disorder)
msk_cod,202245003,Recurrent dislocation of knee (disorder)
msk_cod,730908003,Entire T7/T8 intertransverse ligament (body structure)
msk_cod,445251003,Os acromiale (disorder)
msk_cod,102907006,Gesticulation
msk_cod,201500003,Post-dysenteric reactive arthropathy of the hand
msk_cod,92459005,Benign tumour of upper limb
msk_cod,78360004,Abrasion AND/OR friction burn of ankle with infection
msk_cod,202479004,Arthralgia of acromioclavicular joint
msk_cod,30620003,Thoracic spina bifida
msk_cod,66038001,Miller syndrome
msk_cod,16270221000119108,Acute akathisia caused by drug (disorder)
msk_cod,193116003,Phantom limb syndrome without pain
msk_cod,74204001,Open wound of toe with tendon involvement
msk_cod,90958004,Thrombosis of arteries of lower extremity
msk_cod,109936005,Benign neoplasm of peripheral nerves of lower limb
msk_cod,94107008,Malignant neoplasm of trapezoid bone
msk_cod,263150000,Petrous bone fracture
msk_cod,188458007,Secondary malignant neoplasm of skin of shoulder and arm
msk_cod,71830006,"Supination-adduction injury of ankle, stage 2"
msk_cod,287094000,Dislocated knee with lateral meniscus tear
msk_cod,91877005,Congenital absence of centrum of cervical vertebra
msk_cod,731004009,Entire C3 foramen transversarium (body structure)
msk_cod,724146008,Metaphyseal chondromatosis co-occurrent with D-2 hydroxyglutaric aciduria (disorder)
msk_cod,91325009,Open wound of buttock with complication
msk_cod,316601000119102,Bone spur of left knee
msk_cod,305003004,Knee joint cavity
msk_cod,283388003,Laceration of shin
msk_cod,20995005,Tinel's test response
msk_cod,1201861004,Autosomal dominant central core disease (disorder)
msk_cod,89927005,Paralysis of larynx
msk_cod,764106001,Symbrachydactyly of digit of hand (disorder)
msk_cod,202771000,Cervical posterior longitudinal ligament ossification
msk_cod,16014311000119102,Bilateral lower limb vein thrombophlebitis
msk_cod,708057002,Sclerosing osteomyelitis
msk_cod,109420003,Dysostosis
msk_cod,731164005,Entire articular cartilage of patella (body structure)
msk_cod,311822009,Open fracture of great toe
msk_cod,281428005,Infection of tendon repair
msk_cod,283173000,Metal foreign body in lower limb
msk_cod,92046007,Benign neoplasm of cartilage of nose
msk_cod,716232002,Autosomal dominant spondylocostal dysostosis (disorder)
msk_cod,704208000,Closed fracture of proximal epiphysis of radius
msk_cod,245893007,C4/C5 intertransverse ligament
msk_cod,93265002,Congenital hypoplasia of hyoid bone
msk_cod,11785641000119109,Abrasion of left little finger (disorder)
msk_cod,11827821000119104,Subluxation of joint of right hip (disorder)
msk_cod,302038007,Open fracture dislocation of interphalangeal joint of toe
msk_cod,423023005,Entrapment neuropathy of upper limb (disorder)
msk_cod,207970004,"Open fracture lumbar vertebra, transverse process"
msk_cod,716092007,Schmitt Gillenwater Kelly syndrome
msk_cod,1236806006,Persistent congenital anteversion of femur (disorder)
msk_cod,299131004,Observation of joint of thumb
msk_cod,444971006,Inflammation of extensor tendon of hand (disorder)
msk_cod,10953201000119100,Open wound of finger of left hand due to cat bite
msk_cod,1187389002,Structure of intervertebral diarthrosis
msk_cod,354051000119108,Benign neoplasm of long bone of left lower limb
msk_cod,210633000,"Traumatic amputation fingertip, type 2 (pulp and nail loss)"
msk_cod,111263009,Acquired deformity of shoulder
msk_cod,209595000,Complete tear triangular fibrocartilage
msk_cod,248567008,Indrawing of ribs during respiration
msk_cod,70123009,Congenital cubitus valgus
msk_cod,816125003,Exaggeration of triceps reflex
msk_cod,254041007,Congenital anomaly of sternum
msk_cod,202988003,Abscess of tendon of forearm (disorder)
msk_cod,10966601000119100,Puncture wound of right lower leg (disorder)
msk_cod,287118004,Insect bite to leg - nonvenomous
msk_cod,1074731000119103,Arthritis of right wrist (disorder)
msk_cod,209304008,Closed fracture dislocation of metacarpophalangeal joint (disorder)
msk_cod,208929003,Closed traumatic dislocation of patella
msk_cod,10632391000119106,Abscess of pulp of right thumb (disorder)
msk_cod,45634004,Closed traumatic dislocation carpometacarpal joint
msk_cod,811004,Flail motion
msk_cod,263011002,Dislocation of sternocostal joint
msk_cod,323101000119106,Unequal lower limb length due to acquired shortening of right femur
msk_cod,240118001,Toxocariasis myositis
msk_cod,698056009,Closed fracture of base of fifth metacarpal (disorder)
msk_cod,11837681000119102,Foreign body in skin of left knee (disorder)
msk_cod,300955002,Thumb pain
msk_cod,12241631000119102,Osteoarthritis of finger joint of left hand (disorder)
msk_cod,212475003,Injury of muscle and tendon at ankle and foot level
msk_cod,298093006,Foreign body of skin of buttock
msk_cod,85011000119101,Pain in male pelvis (finding)
msk_cod,11532007,Articular process of fifth cervical vertebra
msk_cod,444578005,Disorder of articular cartilage of vertebral column (disorder)
msk_cod,1231749004,Adult-onset overlap myositis
msk_cod,126650009,Neoplasm of upper limb
msk_cod,12531000132101,Strain of toe (disorder)
msk_cod,299432004,No passive range of ankle flexion
msk_cod,299352004,Increased passive range of knee extension
msk_cod,730274005,Entire foramen of atlas (body structure)
msk_cod,12236951000119108,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis (disorder)
msk_cod,15716481000119109,Enostosis of left fibula
msk_cod,65438001,Psychogenic torticollis
msk_cod,731309005,Entire body of fifth sacral vertebra (body structure)
msk_cod,280766004,Entire T5 spinous process
msk_cod,63540005,Open anterior dislocation of distal end of femur
msk_cod,16005471000119100,Occlusion of distal artery of left upper limb (disorder)
msk_cod,263017003,Dislocation of joint of upper limb
msk_cod,15700841000119102,Dysfunction of superior oblique muscle of bilateral eyes (disorder)
msk_cod,448220006,Non-Hodgkin's lymphoma of bone (disorder)
msk_cod,405945003,Malignant neoplasm of metatarsal bone of foot (disorder)
msk_cod,55524007,Structure of nucleus pulposus of intervertebral disc of thoracic vertebra
msk_cod,280752009,Entire C4 vertebral pedicle
msk_cod,1010206000,Traumatic amputation of left upper limb (disorder)
msk_cod,445875009,Fracture of trochanter of femur (disorder)
msk_cod,11862521000119106,Infected nonvenomous insect bite of right foot
msk_cod,11822121000119107,Subluxation of right acromioclavicular joint (disorder)
msk_cod,91869006,Congenital absence of alisphenoid bone
msk_cod,36309003,Pneumococcal arthritis
msk_cod,212231004,"Open injury, brachial plexus, upper roots"
msk_cod,209729000,"Open division, neck ligament"
msk_cod,782332007,Congenital negative ulnar variant of wrist (disorder)
msk_cod,298935004,Elbow joint temperature observation
msk_cod,23150001,Proteus syndrome
msk_cod,1144944001,Polymyositis overlap syndrome
msk_cod,211839007,Superficial partial thickness burn of scapular region
msk_cod,29155003,Ectromelia of upper limb
msk_cod,94949004,Neoplasm of uncertain behavior of muscle of shoulder
msk_cod,11839571000119106,Injury of intrinsic muscle of left thumb
msk_cod,715462003,Microcephalus co-occurrent with cervical spine fusion anomaly (disorder)
msk_cod,203230004,Infection of pelvis
msk_cod,736909000,Recurrent cholesteatoma of mastoid cavity (disorder)
msk_cod,1259825001,Primary chordoma of thoracic spine
msk_cod,352751000119103,Primary malignant neoplasm of peripheral nerves of right upper limb (disorder)
msk_cod,37449000,Open fracture of ulna
msk_cod,16314711000119100,Dupuytren's disease of palm of right hand (disorder)
msk_cod,724804001,Injury of cutaneous sensory nerve at lower leg level (disorder)
msk_cod,283433003,Cut of thigh
msk_cod,42306005,Closed fracture of cuneiforms
msk_cod,417646006,Sacral somatic dysfunction (finding)
msk_cod,11996601000119108,Pain of amputation stump of right upper extremity
msk_cod,443943005,Acute injury of posterior cruciate ligament (disorder)
msk_cod,366722001,Finding of joint angulation
msk_cod,1156806002,Primary malignant neoplasm of musculoskeletal system
msk_cod,66020004,Open fracture of C5-C7 level with posterior cord syndrome
msk_cod,12241231000119104,Tendinitis of right forearm (disorder)
msk_cod,287064006,Pathological fracture - shoulder
msk_cod,11774091000119103,Contusion of left middle finger
msk_cod,237611007,"Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus"
msk_cod,723675006,Sialidosis type 1 (disorder)
msk_cod,1197751007,"Lipase E, hormone sensitive type -related familial partial lipodystrophy"
msk_cod,116309007,Observation of elbow region
msk_cod,230330004,Occupational dystonia
msk_cod,876818009,Superficial foreign body of groin with infection (disorder)
msk_cod,128464009,Neoplasm of articular cartilage
msk_cod,65524005,Mannosidosis
msk_cod,10946651000119108,Left ring finger nail avulsion
msk_cod,46434000,Assimilation pelvis
msk_cod,203514008,Hypertrophy of bone
msk_cod,245992003,L5/S1 interspinous ligament
msk_cod,12011000119105,Congenital pes valgo planus
msk_cod,445157005,Aseptic necrosis of bone of hip (disorder)
msk_cod,209716000,Open division symphysis pubis
msk_cod,367817000,Entire articular process of third thoracic vertebra
msk_cod,299040003,Hands symmetrical
msk_cod,363162000,Joint infection
msk_cod,736313002,Dissociative neurological symptom disorder co-occurrent with symptoms of gait disorder (disorder)
msk_cod,205122007,Radial polydactyly Wassel 1
msk_cod,89764009,Mumps arthritis
msk_cod,205386003,Congenital amputation of lower limb
msk_cod,34403004,Blister of buttock with infection
msk_cod,162032002,Anulus fibrosus of intervertebral disc of third cervical vertebra
msk_cod,1074981000119100,Arthritis of right sacroiliac joint (disorder)
msk_cod,23611004,"Fracture of lower jaw, open"
msk_cod,11842331000119109,Strain of tendon of right foot
msk_cod,735263003,Entire left knee joint (body structure)
msk_cod,64728002,Fracture of spine due to birth trauma
msk_cod,205284003,Duplication of whole limb
msk_cod,298790000,No active range of shoulder extension
msk_cod,77803008,Closed fracture shaft of fibula
msk_cod,77015008,Crossed hemiplegia
msk_cod,1075961000119105,Tenosynovitis of right foot (disorder)
msk_cod,11804131000119107,Open traumatic dislocation of distal interphalangeal joint of finger of right hand (disorder)
msk_cod,422966009,Increased muscle tone - left side more than right side (finding)
msk_cod,201633002,"Chondrocalcinosis due to dicalcium phosphate crystals, of the ankle and foot"
msk_cod,825003,Superficial injury of axilla with infection
msk_cod,1090821000000101,Malignant neoplasm of bone and articular cartilage
msk_cod,30071000175109,Pressure injury of right ankle (disorder)
msk_cod,703530005,Brody myopathy
msk_cod,448710000,Sarcoma of bone (disorder)
msk_cod,84089009,Oesophageal hiatus hernia
msk_cod,48987003,Structure of articular process of first lumbar vertebra
msk_cod,319861000119106,Rheumatoid nodule of subcutaneous tissue of left elbow
msk_cod,240006007,Ligamentous laxity of knee
msk_cod,730258000,Entire intervertebral disc space of lumbar vertebra (body structure)
msk_cod,50077007,Half-and-half nail
msk_cod,1079651000119104,Congenital pigmented melanocytic nevus of skin of left upper limb
msk_cod,281201003,T7 vertebral foramen
msk_cod,92895006,Congenital abnormal shape of basioccipital bone
msk_cod,4061000119104,Myelomeningocele without hydrocephalus (disorder)
msk_cod,774070008,"FBLN1-related developmental delay, central nervous system anomaly, syndactyly syndrome"
msk_cod,15631211000119108,Non-traumatic complete rupture of rotator cuff of bilateral shoulders (disorder)
msk_cod,782723007,"Severe intellectual disability, progressive spastic diplegia syndrome (disorder)"
msk_cod,245885007,Ligamentum flavum between regions of vertebral column
msk_cod,94193003,Secondary malignant neoplasm of blood vessel of foot
msk_cod,298835003,Decreased active range of shoulder external rotation
msk_cod,95345008,Ulcer of foot
msk_cod,283125005,Traumatic blister of dorsum of hand
msk_cod,69427008,Open fracture of head of radius
msk_cod,306811000119101,Gout of shoulder caused by drug (disorder)
msk_cod,788453008,Hypermobility of joint
msk_cod,730881008,Entire T1/T2 ligamentum flavum (body structure)
msk_cod,445457002,Hyperplasia of maxillary bone (disorder)
msk_cod,249890004,Weak lateral movement of chin
msk_cod,82562007,Osteochondritis dissecans
msk_cod,400946004,Congenital fibrosis syndrome (disorder)
msk_cod,91116008,Body of third cervical vertebra
msk_cod,210604001,Degloving injury of thumb
msk_cod,722284009,Hypoplasia and coloboma of alar cartilage with telecanthus syndrome (disorder)
msk_cod,725990005,Entire enthesis of knee (body structure)
msk_cod,870274001,Mycobacterial postinfective arthropathy
msk_cod,210721003,"Degloving injury foot, plantar"
msk_cod,209271003,Closed fracture dislocation perilunate transscaphoid
msk_cod,95287008,Supernumerary calcaneus
msk_cod,890399008,Congenital anomaly of patella (disorder)
msk_cod,410502007,Juvenile idiopathic arthritis (disorder)
msk_cod,298821000,Normal active range of shoulder medial rotation
msk_cod,283781006,Dog bite of heel
msk_cod,359565003,Myoglobinuria following ingestion of eel
msk_cod,314719003,Popliteal ligament
msk_cod,49650001,Pain passing urine
msk_cod,209596004,Complete tear of ulnolunate ligament
msk_cod,68721000119102,Ilioinguinal neuropathy (disorder)
msk_cod,298315009,Observation of pattern of coordination
msk_cod,95285000,Supernumerary arch of thoracic vertebra
msk_cod,195396009,Superficial thrombophlebitis of long saphenous vein
msk_cod,360526007,Congenital absence of upper limb
msk_cod,11783321000119105,Closed traumatic dislocation of right hip joint (disorder)
msk_cod,733126003,Acute thromboembolic occlusion of artery of upper limb
msk_cod,11771491000119107,Open traumatic dislocation of joint of left elbow
msk_cod,443491001,Necrosis of skeletal and/or smooth muscle due to infection by anaerobic bacteria (disorder)
msk_cod,11997641000119108,Partial thickness burn of right foot
msk_cod,254768003,Multiple piloleiomyoma
msk_cod,62689003,Subcutaneous infrapatellar bursa
msk_cod,1228849007,Polyglucosan body myopathy type 2
msk_cod,230263009,Silver disease
msk_cod,76435008,Open fracture of C1-C4 level with spinal cord injury
msk_cod,253958005,Congenital metatarsus valgus
msk_cod,782951006,Thoracic dysplasia and hydrocephalus syndrome
msk_cod,71526000,Preacher's hand
msk_cod,250131003,Lower limb joint arthritis
msk_cod,15667441000119108,Bilateral metatarsus varus
msk_cod,298852004,No passive range of shoulder circumduction
msk_cod,10628271000119102,Paronychia of toe of right foot (disorder)
msk_cod,417056009,Bilateral sacral extension (finding)
msk_cod,298536005,Normal passive range of thoracic spine right lateral flexion
msk_cod,304303003,Normal range of wrist movement
msk_cod,299619000,Increased active range of toe adduction
msk_cod,298914001,Normal active range of elbow pronation
msk_cod,53387004,Hereditary myopathy associated with hydrocephalus (disorder)
msk_cod,41099004,Structure of intervertebral disc space of third thoracic vertebra
msk_cod,824961000000100,Traumatic dislocation of joint of toe
msk_cod,93635000,Lack of ossification of femur
msk_cod,275365008,Birth fracture of radius
msk_cod,402629005,Nail changes associated with systemic disease (disorder)
msk_cod,249950001,Palpable contraction but no visible movement
msk_cod,724775006,X-linked hereditary spastic paraplegia (disorder)
msk_cod,67186000,Arch of lumbar vertebra
msk_cod,248372000,Asymmetrical skull
msk_cod,11792511000119103,Open traumatic dislocation of joint of right index finger
msk_cod,19820002,Open wound of upper arm with complication
msk_cod,208417001,Open fracture finger metacarpal head
msk_cod,94932006,Neoplasm of uncertain behavior of metacarpal bone
msk_cod,723843005,Primary chondrosarcoma of bone of limb (disorder)
msk_cod,897589002,Congenital partial absence of gastric muscle
msk_cod,11760051000119109,Laceration of right popliteal artery
msk_cod,1217248006,Primary lymphedema with systemic and visceral involvement
msk_cod,788475005,Repetitive strain injury of right upper arm
msk_cod,298456008,Normal passive range of cervical spine right rotation
msk_cod,723991007,Angio-osteohypertrophic syndrome (disorder)
msk_cod,731788002,Entire joint of lumbosacral region of spine (body structure)
msk_cod,211606007,"Open crush injury, foot"
msk_cod,10989008,Talipes equinus
msk_cod,210567001,Complete division extensor tendon hand
msk_cod,281532001,Fracture of posterior malleolus
msk_cod,284008001,Foreign body in bone
msk_cod,432473000,Impingement sydrome of hip
msk_cod,1259648008,Primary osteosarcoma of articular cartilage of clavicle (disorder)
msk_cod,267348004,Pelvic joint/ligament damage
msk_cod,201776007,Rheumatoid arthritis of sacroiliac joint
msk_cod,247361008,Evening colic
msk_cod,208182006,"Closed fracture pelvis, anterior superior iliac spine"
msk_cod,11842371000119107,Strain of tendon of right ankle (disorder)
msk_cod,212285004,Suprascapular nerve injury
msk_cod,16015791000119109,Arthritis of left subtalar joint (disorder)
msk_cod,1080621000119107,Primary leiomyosarcoma of right lower limb
msk_cod,16669071000119104,Closed fracture of left orbit (disorder)
msk_cod,1237521002,Metastatic carcinoma to skin of upper limb (disorder)
msk_cod,367804003,Entire inferior articular process of third thoracic vertebra
msk_cod,299548000,Decreased range of active eversion of subtalar joint
msk_cod,31768006,Wrist sign
msk_cod,11821531000119109,Closed traumatic posterior dislocation of left sternoclavicular joint (disorder)
msk_cod,366561006,Finding of range of hip flexion
msk_cod,287065007,Pathological fracture of humerus
msk_cod,92489003,Cleft cartilaginous centrum of cervical vertebra
msk_cod,95044002,Neoplasm of uncertain behavior of short bone of upper limb
msk_cod,763863002,Zori Stalker Williams syndrome
msk_cod,767813008,Neoplasm of humerus (disorder)
msk_cod,317665004,Structure of superior articular process of vertebra
msk_cod,730909006,Entire T8/T9 intertransverse ligament (body structure)
msk_cod,767854000,Bone cyst of tibia (disorder)
msk_cod,208885006,"Open traumatic subluxation, metacarpophalangeal joint"
msk_cod,208342009,Open volar Barton fracture
msk_cod,182375005,Interspinous ligament in thoracic region
msk_cod,201936007,Traumatic arthropathy of the pelvic region and thigh
msk_cod,102449007,Drug-induced tardive dyskinesia
msk_cod,722106001,Oro-facial digital syndrome type 8 (disorder)
msk_cod,43337002,"Open fracture of mandible, alveolar border of body"
msk_cod,823018004,Muscle paresis due to and following neuromuscular blockade
msk_cod,308251000119100,Flexion deformity of right hip
msk_cod,239736003,Contracture of joint of thumb
msk_cod,223726008,Pachydermoperiostosis of nail
msk_cod,280730000,Entire cervical transverse process
